RECORDING_SESSION_LABEL,TRIAL_INDEX,image,experiment,n_fix,fix_mean,fix_max,norm_fix_mean,norm_fix_max,x_regressions,y_regressions,up_freq,down_freq,left_freq,right_freq,min_duration,avg_duration,max_duration,min_vel,avg_vel,max_vel,min_ampl,avg_ampl,max_ampl,min_angle,avg_angle,max_angle,min_distance,avg_distance,max_distance,min_slope,avg_slope,max_slope
64,1,ReadingWITHinterference.jpg,5,84,235.5714285714286,968,0.2433589138134593,1,28,37,0.060882800608828,0.0395738203957382,0.3394216133942161,0.547945205479452,16,58.59969558599696,542,0.62,104.36126331811263,363.04,0.04,5.852633181126332,34.83,-179.89,1.0135920852359208,180.0,1.2999999999999894,199.01410141183703,1417.7219367703951,-3.1318781362541266,-0.008426007873462,3.141592653589793
6,2,ReadingWITHOUTinterference.jpg,5,77,249.3246753246753,1100,0.2266587957497048,1,28,39,0.0618101545253863,0.0441501103752759,0.3267108167770419,0.5562913907284768,16,57.69977924944812,620,0.21,115.85207505518764,296.87,0.01,6.58673289183223,27.95,-179.31,-4.659933774834438,179.99,0.1999999999999886,221.81788530774944,1011.8683412381276,-3.141289898527896,0.0821668497352451,3.125720970598003
14,2,ReadingWITHOUTinterference.jpg,5,47,194.2978723404255,498,0.3901563701614971,1,20,28,0.0618101545253863,0.0441501103752759,0.3267108167770419,0.5562913907284768,16,57.69977924944812,620,0.21,115.85207505518764,296.87,0.01,6.58673289183223,27.95,-179.31,-4.659933774834438,179.99,0.1999999999999886,221.81788530774944,1011.8683412381276,-3.141289898527896,0.0821668497352451,3.125720970598003
22,2,ReadingWITHOUTinterference.jpg,5,49,247.0612244897959,992,0.2490536537195523,1,18,24,0.0618101545253863,0.0441501103752759,0.3267108167770419,0.5562913907284768,16,57.69977924944812,620,0.21,115.85207505518764,296.87,0.01,6.58673289183223,27.95,-179.31,-4.659933774834438,179.99,0.1999999999999886,221.81788530774944,1011.8683412381276,-3.141289898527896,0.0821668497352451,3.125720970598003
30,2,ReadingWITHOUTinterference.jpg,5,63,237.2380952380952,794,0.29878853304546,1,24,20,0.0618101545253863,0.0441501103752759,0.3267108167770419,0.5562913907284768,16,57.69977924944812,620,0.21,115.85207505518764,296.87,0.01,6.58673289183223,27.95,-179.31,-4.659933774834438,179.99,0.1999999999999886,221.81788530774944,1011.8683412381276,-3.141289898527896,0.0821668497352451,3.125720970598003
40,2,ReadingWITHOUTinterference.jpg,5,47,302.8085106382979,1890,0.1602161431948666,1,20,18,0.0618101545253863,0.0441501103752759,0.3267108167770419,0.5562913907284768,16,57.69977924944812,620,0.21,115.85207505518764,296.87,0.01,6.58673289183223,27.95,-179.31,-4.659933774834438,179.99,0.1999999999999886,221.81788530774944,1011.8683412381276,-3.141289898527896,0.0821668497352451,3.125720970598003
48,2,ReadingWITHOUTinterference.jpg,5,58,264.2413793103448,1686,0.1567267967439768,1,25,24,0.0618101545253863,0.0441501103752759,0.3267108167770419,0.5562913907284768,16,57.69977924944812,620,0.21,115.85207505518764,296.87,0.01,6.58673289183223,27.95,-179.31,-4.659933774834438,179.99,0.1999999999999886,221.81788530774944,1011.8683412381276,-3.141289898527896,0.0821668497352451,3.125720970598003
56,2,ReadingWITHOUTinterference.jpg,5,72,244.4444444444445,634,0.385559060637925,1,27,37,0.0618101545253863,0.0441501103752759,0.3267108167770419,0.5562913907284768,16,57.69977924944812,620,0.21,115.85207505518764,296.87,0.01,6.58673289183223,27.95,-179.31,-4.659933774834438,179.99,0.1999999999999886,221.81788530774944,1011.8683412381276,-3.141289898527896,0.0821668497352451,3.125720970598003
64,2,ReadingWITHOUTinterference.jpg,5,46,244.8695652173913,686,0.3569527189757891,1,16,19,0.0618101545253863,0.0441501103752759,0.3267108167770419,0.5562913907284768,16,57.69977924944812,620,0.21,115.85207505518764,296.87,0.01,6.58673289183223,27.95,-179.31,-4.659933774834438,179.99,0.1999999999999886,221.81788530774944,1011.8683412381276,-3.141289898527896,0.0821668497352451,3.125720970598003
6,3,NamingWITHinterference.jpg,5,68,334.9117647058824,1002,0.3342432781495832,1,27,42,0.0773381294964028,0.039568345323741,0.3381294964028777,0.5251798561151079,16,66.64028776978417,832,0.1,99.14537769784172,308.95,0.03,5.807068345323741,41.37,-179.77,0.9087949640287768,179.75,1.0049875621120912,195.9426707855285,1688.1477571587152,-3.135812371146132,-0.0156668453494915,3.136307290543836
14,3,NamingWITHinterference.jpg,5,56,276.1428571428572,962,0.2870507870507871,1,21,27,0.0773381294964028,0.039568345323741,0.3381294964028777,0.5251798561151079,16,66.64028776978417,832,0.1,99.14537769784172,308.95,0.03,5.807068345323741,41.37,-179.77,0.9087949640287768,179.75,1.0049875621120912,195.9426707855285,1688.1477571587152,-3.135812371146132,-0.0156668453494915,3.136307290543836
22,3,NamingWITHinterference.jpg,5,65,290.5846153846154,806,0.3605268180950563,1,25,37,0.0773381294964028,0.039568345323741,0.3381294964028777,0.5251798561151079,16,66.64028776978417,832,0.1,99.14537769784172,308.95,0.03,5.807068345323741,41.37,-179.77,0.9087949640287768,179.75,1.0049875621120912,195.9426707855285,1688.1477571587152,-3.135812371146132,-0.0156668453494915,3.136307290543836
30,3,NamingWITHinterference.jpg,5,74,274.1351351351352,732,0.374501550731059,1,32,29,0.0773381294964028,0.039568345323741,0.3381294964028777,0.5251798561151079,16,66.64028776978417,832,0.1,99.14537769784172,308.95,0.03,5.807068345323741,41.37,-179.77,0.9087949640287768,179.75,1.0049875621120912,195.9426707855285,1688.1477571587152,-3.135812371146132,-0.0156668453494915,3.136307290543836
40,3,NamingWITHinterference.jpg,5,92,364.6956521739131,1354,0.2693468627576906,1,41,43,0.0773381294964028,0.039568345323741,0.3381294964028777,0.5251798561151079,16,66.64028776978417,832,0.1,99.14537769784172,308.95,0.03,5.807068345323741,41.37,-179.77,0.9087949640287768,179.75,1.0049875621120912,195.9426707855285,1688.1477571587152,-3.135812371146132,-0.0156668453494915,3.136307290543836
48,3,NamingWITHinterference.jpg,5,55,339.8181818181818,1146,0.2965254640647311,1,26,22,0.0773381294964028,0.039568345323741,0.3381294964028777,0.5251798561151079,16,66.64028776978417,832,0.1,99.14537769784172,308.95,0.03,5.807068345323741,41.37,-179.77,0.9087949640287768,179.75,1.0049875621120912,195.9426707855285,1688.1477571587152,-3.135812371146132,-0.0156668453494915,3.136307290543836
56,3,NamingWITHinterference.jpg,5,90,255.6444444444444,1084,0.2358343583435834,1,41,43,0.0773381294964028,0.039568345323741,0.3381294964028777,0.5251798561151079,16,66.64028776978417,832,0.1,99.14537769784172,308.95,0.03,5.807068345323741,41.37,-179.77,0.9087949640287768,179.75,1.0049875621120912,195.9426707855285,1688.1477571587152,-3.135812371146132,-0.0156668453494915,3.136307290543836
64,3,NamingWITHinterference.jpg,5,63,242.8253968253968,744,0.3263782215395119,1,22,31,0.0773381294964028,0.039568345323741,0.3381294964028777,0.5251798561151079,16,66.64028776978417,832,0.1,99.14537769784172,308.95,0.03,5.807068345323741,41.37,-179.77,0.9087949640287768,179.75,1.0049875621120912,195.9426707855285,1688.1477571587152,-3.135812371146132,-0.0156668453494915,3.136307290543836
6,4,NamingWITHOUTinterference.jpg,5,69,305.5942028985507,1130,0.2704373476978325,1,28,36,0.0521920668058455,0.0375782881002087,0.3695198329853862,0.5260960334029228,16,56.49269311064718,632,1.12,105.90632567849688,321.02,0.17,5.890605427974948,30.82,-179.68,-1.3852192066805848,179.63,6.76239602507867,197.5218996729946,984.3130853544516,-3.132846520922816,0.0229631299283382,3.1341578463445945
14,4,NamingWITHOUTinterference.jpg,5,49,232.4489795918367,878,0.2647482683278323,1,20,26,0.0521920668058455,0.0375782881002087,0.3695198329853862,0.5260960334029228,16,56.49269311064718,632,1.12,105.90632567849688,321.02,0.17,5.890605427974948,30.82,-179.68,-1.3852192066805848,179.63,6.76239602507867,197.5218996729946,984.3130853544516,-3.132846520922816,0.0229631299283382,3.1341578463445945
22,4,NamingWITHOUTinterference.jpg,5,63,256.8253968253968,690,0.3722107200368069,1,24,33,0.0521920668058455,0.0375782881002087,0.3695198329853862,0.5260960334029228,16,56.49269311064718,632,1.12,105.90632567849688,321.02,0.17,5.890605427974948,30.82,-179.68,-1.3852192066805848,179.63,6.76239602507867,197.5218996729946,984.3130853544516,-3.132846520922816,0.0229631299283382,3.1341578463445945
30,4,NamingWITHOUTinterference.jpg,5,71,233.6338028169014,730,0.3200463052286321,1,31,28,0.0521920668058455,0.0375782881002087,0.3695198329853862,0.5260960334029228,16,56.49269311064718,632,1.12,105.90632567849688,321.02,0.17,5.890605427974948,30.82,-179.68,-1.3852192066805848,179.63,6.76239602507867,197.5218996729946,984.3130853544516,-3.132846520922816,0.0229631299283382,3.1341578463445945
40,4,NamingWITHOUTinterference.jpg,5,62,307.9354838709677,1036,0.2972350230414746,1,26,31,0.0521920668058455,0.0375782881002087,0.3695198329853862,0.5260960334029228,16,56.49269311064718,632,1.12,105.90632567849688,321.02,0.17,5.890605427974948,30.82,-179.68,-1.3852192066805848,179.63,6.76239602507867,197.5218996729946,984.3130853544516,-3.132846520922816,0.0229631299283382,3.1341578463445945
48,4,NamingWITHOUTinterference.jpg,5,49,301.3877551020408,960,0.3139455782312925,1,22,21,0.0521920668058455,0.0375782881002087,0.3695198329853862,0.5260960334029228,16,56.49269311064718,632,1.12,105.90632567849688,321.02,0.17,5.890605427974948,30.82,-179.68,-1.3852192066805848,179.63,6.76239602507867,197.5218996729946,984.3130853544516,-3.132846520922816,0.0229631299283382,3.1341578463445945
56,4,NamingWITHOUTinterference.jpg,5,68,260.6176470588235,1538,0.1694523062801193,1,33,41,0.0521920668058455,0.0375782881002087,0.3695198329853862,0.5260960334029228,16,56.49269311064718,632,1.12,105.90632567849688,321.02,0.17,5.890605427974948,30.82,-179.68,-1.3852192066805848,179.63,6.76239602507867,197.5218996729946,984.3130853544516,-3.132846520922816,0.0229631299283382,3.1341578463445945
64,4,NamingWITHOUTinterference.jpg,5,55,241.2727272727273,930,0.2594330400782014,1,20,19,0.0521920668058455,0.0375782881002087,0.3695198329853862,0.5260960334029228,16,56.49269311064718,632,1.12,105.90632567849688,321.02,0.17,5.890605427974948,30.82,-179.68,-1.3852192066805848,179.63,6.76239602507867,197.5218996729946,984.3130853544516,-3.132846520922816,0.0229631299283382,3.1341578463445945
7,1,ReadingWITHinterference.jpg,6,85,304.3058823529412,1364,0.2230981542176988,1,31,40,0.0776255707762557,0.0547945205479452,0.3242009132420091,0.4946727549467275,16,77.68645357686454,1830,0.07,101.94330289193304,305.35,0.0,6.279315068493151,34.56,-179.93,-5.76958904109589,180.0,0.1414213562372814,211.65618934213336,1364.758839502423,-3.141317626093977,0.11287560525074,3.141592653589793
23,1,ReadingWITHinterference.jpg,6,143,218.3216783216783,1058,0.2063531931206789,1,63,70,0.0776255707762557,0.0547945205479452,0.3242009132420091,0.4946727549467275,16,77.68645357686454,1830,0.07,101.94330289193304,305.35,0.0,6.279315068493151,34.56,-179.93,-5.76958904109589,180.0,0.1414213562372814,211.65618934213336,1364.758839502423,-3.141317626093977,0.11287560525074,3.141592653589793
31,1,ReadingWITHinterference.jpg,6,81,268.1975308641975,942,0.2847107546329061,1,37,38,0.0776255707762557,0.0547945205479452,0.3242009132420091,0.4946727549467275,16,77.68645357686454,1830,0.07,101.94330289193304,305.35,0.0,6.279315068493151,34.56,-179.93,-5.76958904109589,180.0,0.1414213562372814,211.65618934213336,1364.758839502423,-3.141317626093977,0.11287560525074,3.141592653589793
35,1,ReadingWITHinterference.jpg,6,74,292.1621621621622,1242,0.2352352352352353,1,27,29,0.0776255707762557,0.0547945205479452,0.3242009132420091,0.4946727549467275,16,77.68645357686454,1830,0.07,101.94330289193304,305.35,0.0,6.279315068493151,34.56,-179.93,-5.76958904109589,180.0,0.1414213562372814,211.65618934213336,1364.758839502423,-3.141317626093977,0.11287560525074,3.141592653589793
41,1,ReadingWITHinterference.jpg,6,92,185.3260869565217,850,0.2180306905370844,1,36,44,0.0776255707762557,0.0547945205479452,0.3242009132420091,0.4946727549467275,16,77.68645357686454,1830,0.07,101.94330289193304,305.35,0.0,6.279315068493151,34.56,-179.93,-5.76958904109589,180.0,0.1414213562372814,211.65618934213336,1364.758839502423,-3.141317626093977,0.11287560525074,3.141592653589793
49,1,ReadingWITHinterference.jpg,6,53,282.2641509433962,814,0.3467618561958185,1,23,25,0.0776255707762557,0.0547945205479452,0.3242009132420091,0.4946727549467275,16,77.68645357686454,1830,0.07,101.94330289193304,305.35,0.0,6.279315068493151,34.56,-179.93,-5.76958904109589,180.0,0.1414213562372814,211.65618934213336,1364.758839502423,-3.141317626093977,0.11287560525074,3.141592653589793
57,1,ReadingWITHinterference.jpg,6,75,267.5733333333333,1960,0.1365170068027211,1,29,38,0.0776255707762557,0.0547945205479452,0.3242009132420091,0.4946727549467275,16,77.68645357686454,1830,0.07,101.94330289193304,305.35,0.0,6.279315068493151,34.56,-179.93,-5.76958904109589,180.0,0.1414213562372814,211.65618934213336,1364.758839502423,-3.141317626093977,0.11287560525074,3.141592653589793
65,1,ReadingWITHinterference.jpg,6,62,381.9354838709677,1114,0.342850524121156,1,27,33,0.0776255707762557,0.0547945205479452,0.3242009132420091,0.4946727549467275,16,77.68645357686454,1830,0.07,101.94330289193304,305.35,0.0,6.279315068493151,34.56,-179.93,-5.76958904109589,180.0,0.1414213562372814,211.65618934213336,1364.758839502423,-3.141317626093977,0.11287560525074,3.141592653589793
7,2,ReadingWITHOUTinterference.jpg,6,51,293.921568627451,738,0.3982677081672777,1,20,23,0.0533333333333333,0.0422222222222222,0.3244444444444444,0.5511111111111111,16,86.68444444444444,4336,0.15,115.51753333333332,1034.1,0.01,7.185644444444445,41.36,-179.39,-6.551511111111111,179.69,0.3000000000000113,240.5920098791162,1699.3127463771937,-3.134590858401645,0.1175000605442521,3.127307911002396
23,2,ReadingWITHOUTinterference.jpg,6,90,196.9555555555555,578,0.3407535563244906,1,35,44,0.0533333333333333,0.0422222222222222,0.3244444444444444,0.5511111111111111,16,86.68444444444444,4336,0.15,115.51753333333332,1034.1,0.01,7.185644444444445,41.36,-179.39,-6.551511111111111,179.69,0.3000000000000113,240.5920098791162,1699.3127463771937,-3.134590858401645,0.1175000605442521,3.127307911002396
31,2,ReadingWITHOUTinterference.jpg,6,93,212.6666666666667,1668,0.127498001598721,1,39,39,0.0533333333333333,0.0422222222222222,0.3244444444444444,0.5511111111111111,16,86.68444444444444,4336,0.15,115.51753333333332,1034.1,0.01,7.185644444444445,41.36,-179.39,-6.551511111111111,179.69,0.3000000000000113,240.5920098791162,1699.3127463771937,-3.134590858401645,0.1175000605442521,3.127307911002396
35,2,ReadingWITHOUTinterference.jpg,6,47,277.3617021276596,868,0.3195411314834787,1,20,16,0.0533333333333333,0.0422222222222222,0.3244444444444444,0.5511111111111111,16,86.68444444444444,4336,0.15,115.51753333333332,1034.1,0.01,7.185644444444445,41.36,-179.39,-6.551511111111111,179.69,0.3000000000000113,240.5920098791162,1699.3127463771937,-3.134590858401645,0.1175000605442521,3.127307911002396
41,2,ReadingWITHOUTinterference.jpg,6,51,201.3333333333333,804,0.2504145936981758,1,18,26,0.0533333333333333,0.0422222222222222,0.3244444444444444,0.5511111111111111,16,86.68444444444444,4336,0.15,115.51753333333332,1034.1,0.01,7.185644444444445,41.36,-179.39,-6.551511111111111,179.69,0.3000000000000113,240.5920098791162,1699.3127463771937,-3.134590858401645,0.1175000605442521,3.127307911002396
49,2,ReadingWITHOUTinterference.jpg,6,36,380.7222222222222,1088,0.3499285130718954,1,12,16,0.0533333333333333,0.0422222222222222,0.3244444444444444,0.5511111111111111,16,86.68444444444444,4336,0.15,115.51753333333332,1034.1,0.01,7.185644444444445,41.36,-179.39,-6.551511111111111,179.69,0.3000000000000113,240.5920098791162,1699.3127463771937,-3.134590858401645,0.1175000605442521,3.127307911002396
57,2,ReadingWITHOUTinterference.jpg,6,54,268.7037037037037,1164,0.2308451062746595,1,18,18,0.0533333333333333,0.0422222222222222,0.3244444444444444,0.5511111111111111,16,86.68444444444444,4336,0.15,115.51753333333332,1034.1,0.01,7.185644444444445,41.36,-179.39,-6.551511111111111,179.69,0.3000000000000113,240.5920098791162,1699.3127463771937,-3.134590858401645,0.1175000605442521,3.127307911002396
65,2,ReadingWITHOUTinterference.jpg,6,36,471.9444444444445,1386,0.3405082571749238,1,15,21,0.0533333333333333,0.0422222222222222,0.3244444444444444,0.5511111111111111,16,86.68444444444444,4336,0.15,115.51753333333332,1034.1,0.01,7.185644444444445,41.36,-179.39,-6.551511111111111,179.69,0.3000000000000113,240.5920098791162,1699.3127463771937,-3.134590858401645,0.1175000605442521,3.127307911002396
7,3,NamingWITHOUTinterference.jpg,6,83,327.1807228915663,1220,0.2681809204029232,1,37,37,0.0682261208576998,0.0428849902534113,0.3489278752436647,0.5321637426900585,16,59.39961013645224,2368,0.95,101.37656920077973,296.56,0.22,5.808304093567251,27.83,-179.78,6.487816764132553,180.0,8.839117603019005,195.6507283680102,1079.9835415412588,-3.1402037655939643,-0.0978905659255794,3.141592653589793
23,3,NamingWITHOUTinterference.jpg,6,104,221.3653846153846,1092,0.2027155536770921,1,42,52,0.0682261208576998,0.0428849902534113,0.3489278752436647,0.5321637426900585,16,59.39961013645224,2368,0.95,101.37656920077973,296.56,0.22,5.808304093567251,27.83,-179.78,6.487816764132553,180.0,8.839117603019005,195.6507283680102,1079.9835415412588,-3.1402037655939643,-0.0978905659255794,3.141592653589793
31,3,NamingWITHOUTinterference.jpg,6,43,382.5116279069767,858,0.4458177481433295,1,23,19,0.0682261208576998,0.0428849902534113,0.3489278752436647,0.5321637426900585,16,59.39961013645224,2368,0.95,101.37656920077973,296.56,0.22,5.808304093567251,27.83,-179.78,6.487816764132553,180.0,8.839117603019005,195.6507283680102,1079.9835415412588,-3.1402037655939643,-0.0978905659255794,3.141592653589793
35,3,NamingWITHOUTinterference.jpg,6,74,295.8648648648648,932,0.3174515717434172,1,31,32,0.0682261208576998,0.0428849902534113,0.3489278752436647,0.5321637426900585,16,59.39961013645224,2368,0.95,101.37656920077973,296.56,0.22,5.808304093567251,27.83,-179.78,6.487816764132553,180.0,8.839117603019005,195.6507283680102,1079.9835415412588,-3.1402037655939643,-0.0978905659255794,3.141592653589793
41,3,NamingWITHOUTinterference.jpg,6,49,305.6326530612245,652,0.468761737823964,1,21,27,0.0682261208576998,0.0428849902534113,0.3489278752436647,0.5321637426900585,16,59.39961013645224,2368,0.95,101.37656920077973,296.56,0.22,5.808304093567251,27.83,-179.78,6.487816764132553,180.0,8.839117603019005,195.6507283680102,1079.9835415412588,-3.1402037655939643,-0.0978905659255794,3.141592653589793
49,3,NamingWITHOUTinterference.jpg,6,38,379.578947368421,1258,0.3017320726299054,1,19,20,0.0682261208576998,0.0428849902534113,0.3489278752436647,0.5321637426900585,16,59.39961013645224,2368,0.95,101.37656920077973,296.56,0.22,5.808304093567251,27.83,-179.78,6.487816764132553,180.0,8.839117603019005,195.6507283680102,1079.9835415412588,-3.1402037655939643,-0.0978905659255794,3.141592653589793
57,3,NamingWITHOUTinterference.jpg,6,77,235.3766233766234,1196,0.1968031968031968,1,26,33,0.0682261208576998,0.0428849902534113,0.3489278752436647,0.5321637426900585,16,59.39961013645224,2368,0.95,101.37656920077973,296.56,0.22,5.808304093567251,27.83,-179.78,6.487816764132553,180.0,8.839117603019005,195.6507283680102,1079.9835415412588,-3.1402037655939643,-0.0978905659255794,3.141592653589793
65,3,NamingWITHOUTinterference.jpg,6,51,394.1960784313725,1182,0.3334992203311105,1,18,30,0.0682261208576998,0.0428849902534113,0.3489278752436647,0.5321637426900585,16,59.39961013645224,2368,0.95,101.37656920077973,296.56,0.22,5.808304093567251,27.83,-179.78,6.487816764132553,180.0,8.839117603019005,195.6507283680102,1079.9835415412588,-3.1402037655939643,-0.0978905659255794,3.141592653589793
7,4,NamingWITHinterference.jpg,6,67,356.4179104477612,1340,0.2659835152595233,1,25,26,0.0758196721311475,0.040983606557377,0.3442622950819672,0.514344262295082,16,70.50819672131148,2608,0.86,105.14631147540985,1067.35,0.02,6.268032786885247,44.83,-179.75,-0.2903688524590159,179.67,0.7615773105864595,211.64531244669024,1786.6468817312505,-3.1336563122823256,0.0012179521072977,3.1358455904265896
23,4,NamingWITHinterference.jpg,6,86,268.7906976744186,1232,0.2181742675928722,1,30,40,0.0758196721311475,0.040983606557377,0.3442622950819672,0.514344262295082,16,70.50819672131148,2608,0.86,105.14631147540985,1067.35,0.02,6.268032786885247,44.83,-179.75,-0.2903688524590159,179.67,0.7615773105864595,211.64531244669024,1786.6468817312505,-3.1336563122823256,0.0012179521072977,3.1358455904265896
31,4,NamingWITHinterference.jpg,6,49,326.0816326530612,1234,0.2642476763801144,1,22,19,0.0758196721311475,0.040983606557377,0.3442622950819672,0.514344262295082,16,70.50819672131148,2608,0.86,105.14631147540985,1067.35,0.02,6.268032786885247,44.83,-179.75,-0.2903688524590159,179.67,0.7615773105864595,211.64531244669024,1786.6468817312505,-3.1336563122823256,0.0012179521072977,3.1358455904265896
35,4,NamingWITHinterference.jpg,6,60,407.6333333333333,1398,0.2915832141154029,1,29,22,0.0758196721311475,0.040983606557377,0.3442622950819672,0.514344262295082,16,70.50819672131148,2608,0.86,105.14631147540985,1067.35,0.02,6.268032786885247,44.83,-179.75,-0.2903688524590159,179.67,0.7615773105864595,211.64531244669024,1786.6468817312505,-3.1336563122823256,0.0012179521072977,3.1358455904265896
41,4,NamingWITHinterference.jpg,6,62,371.4516129032258,1492,0.2489622070396956,1,21,34,0.0758196721311475,0.040983606557377,0.3442622950819672,0.514344262295082,16,70.50819672131148,2608,0.86,105.14631147540985,1067.35,0.02,6.268032786885247,44.83,-179.75,-0.2903688524590159,179.67,0.7615773105864595,211.64531244669024,1786.6468817312505,-3.1336563122823256,0.0012179521072977,3.1358455904265896
49,4,NamingWITHinterference.jpg,6,37,427.8918918918919,1422,0.300908503440149,1,19,17,0.0758196721311475,0.040983606557377,0.3442622950819672,0.514344262295082,16,70.50819672131148,2608,0.86,105.14631147540985,1067.35,0.02,6.268032786885247,44.83,-179.75,-0.2903688524590159,179.67,0.7615773105864595,211.64531244669024,1786.6468817312505,-3.1336563122823256,0.0012179521072977,3.1358455904265896
57,4,NamingWITHinterference.jpg,6,91,208.7032967032967,778,0.2682561654284019,1,38,44,0.0758196721311475,0.040983606557377,0.3442622950819672,0.514344262295082,16,70.50819672131148,2608,0.86,105.14631147540985,1067.35,0.02,6.268032786885247,44.83,-179.75,-0.2903688524590159,179.67,0.7615773105864595,211.64531244669024,1786.6468817312505,-3.1336563122823256,0.0012179521072977,3.1358455904265896
65,4,NamingWITHinterference.jpg,6,42,445.1904761904762,1210,0.3679260133805589,1,16,24,0.0758196721311475,0.040983606557377,0.3442622950819672,0.514344262295082,16,70.50819672131148,2608,0.86,105.14631147540985,1067.35,0.02,6.268032786885247,44.83,-179.75,-0.2903688524590159,179.67,0.7615773105864595,211.64531244669024,1786.6468817312505,-3.1336563122823256,0.0012179521072977,3.1358455904265896
8,1,ReadingWITHOUTinterference.jpg,7,95,219.2842105263158,636,0.3447864945382324,1,38,39,0.0631868131868131,0.048076923076923,0.3626373626373626,0.5137362637362637,16,88.86813186813187,9744,0.16,105.85451923076924,302.59,0.03,5.96173076923077,29.88,-179.99,7.170563186813187,180.0,1.1661903789690131,201.33084228960263,1345.8414654037078,-3.140007868862664,-0.1077466752214193,3.141592653589793
24,1,ReadingWITHOUTinterference.jpg,7,58,210.3793103448276,556,0.3783800545770281,1,28,27,0.0631868131868131,0.048076923076923,0.3626373626373626,0.5137362637362637,16,88.86813186813187,9744,0.16,105.85451923076924,302.59,0.03,5.96173076923077,29.88,-179.99,7.170563186813187,180.0,1.1661903789690131,201.33084228960263,1345.8414654037078,-3.140007868862664,-0.1077466752214193,3.141592653589793
32,1,ReadingWITHOUTinterference.jpg,7,79,309.7974683544304,1052,0.2944842855080137,1,38,36,0.0631868131868131,0.048076923076923,0.3626373626373626,0.5137362637362637,16,88.86813186813187,9744,0.16,105.85451923076924,302.59,0.03,5.96173076923077,29.88,-179.99,7.170563186813187,180.0,1.1661903789690131,201.33084228960263,1345.8414654037078,-3.140007868862664,-0.1077466752214193,3.141592653589793
42,1,ReadingWITHOUTinterference.jpg,7,89,257.7752808988764,942,0.273646795009423,1,40,40,0.0631868131868131,0.048076923076923,0.3626373626373626,0.5137362637362637,16,88.86813186813187,9744,0.16,105.85451923076924,302.59,0.03,5.96173076923077,29.88,-179.99,7.170563186813187,180.0,1.1661903789690131,201.33084228960263,1345.8414654037078,-3.140007868862664,-0.1077466752214193,3.141592653589793
50,1,ReadingWITHOUTinterference.jpg,7,83,387.1084337349398,1822,0.2124634652771349,1,32,47,0.0631868131868131,0.048076923076923,0.3626373626373626,0.5137362637362637,16,88.86813186813187,9744,0.16,105.85451923076924,302.59,0.03,5.96173076923077,29.88,-179.99,7.170563186813187,180.0,1.1661903789690131,201.33084228960263,1345.8414654037078,-3.140007868862664,-0.1077466752214193,3.141592653589793
53,1,ReadingWITHOUTinterference.jpg,7,122,234.9508196721312,782,0.3004486185065616,1,55,62,0.0631868131868131,0.048076923076923,0.3626373626373626,0.5137362637362637,16,88.86813186813187,9744,0.16,105.85451923076924,302.59,0.03,5.96173076923077,29.88,-179.99,7.170563186813187,180.0,1.1661903789690131,201.33084228960263,1345.8414654037078,-3.140007868862664,-0.1077466752214193,3.141592653589793
58,1,ReadingWITHOUTinterference.jpg,7,104,263.6923076923077,1040,0.2535502958579882,1,44,42,0.0631868131868131,0.048076923076923,0.3626373626373626,0.5137362637362637,16,88.86813186813187,9744,0.16,105.85451923076924,302.59,0.03,5.96173076923077,29.88,-179.99,7.170563186813187,180.0,1.1661903789690131,201.33084228960263,1345.8414654037078,-3.140007868862664,-0.1077466752214193,3.141592653589793
66,1,ReadingWITHOUTinterference.jpg,7,106,239.7547169811321,730,0.3284311191522357,1,38,53,0.0631868131868131,0.048076923076923,0.3626373626373626,0.5137362637362637,16,88.86813186813187,9744,0.16,105.85451923076924,302.59,0.03,5.96173076923077,29.88,-179.99,7.170563186813187,180.0,1.1661903789690131,201.33084228960263,1345.8414654037078,-3.140007868862664,-0.1077466752214193,3.141592653589793
8,2,ReadingWITHinterference.jpg,7,70,223.8857142857143,686,0.3263640149937526,1,25,31,0.0711610486891385,0.0430711610486891,0.348314606741573,0.5318352059925093,16,54.31460674157304,614,1.71,110.3506554307116,815.98,0.07,6.0100561797752805,30.73,-179.86,6.633932584269663,179.92,2.8861739379323152,198.96001854519,1269.8572557575123,-3.139739555980499,-0.1136205626998868,3.138350423172078
24,2,ReadingWITHinterference.jpg,7,49,307.265306122449,2120,0.1449364651520986,1,21,22,0.0711610486891385,0.0430711610486891,0.348314606741573,0.5318352059925093,16,54.31460674157304,614,1.71,110.3506554307116,815.98,0.07,6.0100561797752805,30.73,-179.86,6.633932584269663,179.92,2.8861739379323152,198.96001854519,1269.8572557575123,-3.139739555980499,-0.1136205626998868,3.138350423172078
32,2,ReadingWITHinterference.jpg,7,66,407.7272727272727,1096,0.3720139349701393,1,28,30,0.0711610486891385,0.0430711610486891,0.348314606741573,0.5318352059925093,16,54.31460674157304,614,1.71,110.3506554307116,815.98,0.07,6.0100561797752805,30.73,-179.86,6.633932584269663,179.92,2.8861739379323152,198.96001854519,1269.8572557575123,-3.139739555980499,-0.1136205626998868,3.138350423172078
