experiment,image,Trial_Index_,CURRENT_SAC_DURATION,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_ANGLE,saccade_distance,saccade_slope,up_freq,down_freq,left_freq,right_freq
6,NamingWITHinterference.jpg,4,34,94.2,3.2,-1.02,112.43006715287507,0.023127548200900624,0,0,0,1
6,NamingWITHinterference.jpg,4,28,67.58,1.89,-2.94,65.34829760598204,0.06738249584337636,0,0,0,1
6,NamingWITHinterference.jpg,4,36,93.43,3.36,-0.04,114.70004359197081,0.0008718393606209743,0,0,0,1
6,NamingWITHinterference.jpg,4,26,70.56,1.83,1.11,62.0206417251547,-0.02580072510142448,0,0,0,1
6,NamingWITHinterference.jpg,4,36,88.61,3.19,-175.89,108.19140446449522,3.04624660822353,0,0,1,0
6,NamingWITHinterference.jpg,4,56,150.09,8.41,1.61,284.5974701222764,-0.0372542043551017,0,0,0,1
6,NamingWITHinterference.jpg,4,26,55.11,1.43,178.12,47.94601130438274,-3.097779373724182,0,0,1,0
6,NamingWITHinterference.jpg,4,32,70.74,2.26,178.98,75.62142553536003,-3.1177876274047236,0,0,1,0
6,NamingWITHinterference.jpg,4,62,163.09,10.11,170.53,347.23032701652085,-2.924766706909906,0,0,1,0
6,NamingWITHinterference.jpg,4,24,52.35,1.26,162.77,44.99444410146656,-2.7565464810045275,0,0,1,0
6,NamingWITHinterference.jpg,4,22,43.38,0.95,16.22,34.02425605358623,-0.3635865945104224,0,0,0,1
6,NamingWITHinterference.jpg,4,42,104.61,4.39,3.01,150.85890759249187,-0.06899331004221528,0,0,0,1
6,NamingWITHinterference.jpg,4,40,103.76,4.15,-175.97,142.4130611987538,3.048771294866409,0,0,1,0
6,NamingWITHinterference.jpg,4,46,135.75,6.24,-1.22,213.28441105716095,0.028135162953362085,0,0,0,1
6,NamingWITHinterference.jpg,4,56,124.13,6.95,-2.95,234.85250690593023,0.06860747437994394,0,0,0,1
6,NamingWITHinterference.jpg,4,20,48.15,0.96,11.02,33.0588868536132,-0.253782544245798,0,0,0,1
6,NamingWITHinterference.jpg,4,50,132.0,6.6,-1.9,225.8171162688957,0.04385484251019107,0,0,0,1
6,NamingWITHinterference.jpg,4,68,174.1,11.84,-176.36,404.3236574824678,3.057650386688752,0,0,1,0
6,NamingWITHinterference.jpg,4,34,71.03,2.42,37.81,92.43078491498387,-0.8014641107320019,0,0,0,1
6,NamingWITHinterference.jpg,4,72,181.41,13.06,-162.61,464.44952362985583,2.750610849990224,0,0,1,0
6,NamingWITHinterference.jpg,4,50,155.05,7.75,-3.52,266.66812707933434,0.08071216251688285,0,0,0,1
6,NamingWITHinterference.jpg,4,54,122.4,6.61,2.87,223.29767128208033,-0.06677668949593868,0,0,0,1
6,NamingWITHinterference.jpg,4,22,47.19,1.04,-2.46,34.95725961799635,0.05724398109922622,0,0,0,1
6,NamingWITHinterference.jpg,4,156,3.78,0.59,-92.02,26.509243670840554,1.597205279931186,0,1,0,0
6,NamingWITHinterference.jpg,4,322,2.71,0.87,76.79,37.97788830359053,-1.3961241277866563,1,0,0,0
6,NamingWITHinterference.jpg,4,48,144.18,6.92,-6.99,233.81060711610152,0.16064863747708316,0,0,0,1
6,NamingWITHinterference.jpg,4,46,125.64,5.78,175.14,197.03207860650517,-3.029702387418117,0,0,1,0
6,NamingWITHinterference.jpg,4,30,54.72,1.64,-173.34,55.356481102035424,2.9874325448579,0,0,1,0
6,NamingWITHinterference.jpg,4,68,170.36,11.58,-167.45,398.55468884458,2.8541252635663796,0,0,1,0
6,NamingWITHinterference.jpg,4,40,109.67,4.39,-162.95,156.30089571080518,2.7572844651638593,0,0,1,0
6,NamingWITHinterference.jpg,4,52,138.79,7.22,-1.96,249.4560682765605,0.045314063410944086,0,0,0,1
6,NamingWITHinterference.jpg,4,28,55.78,1.56,-171.22,53.50140185079269,2.9383320583512886,0,0,1,0
6,NamingWITHinterference.jpg,4,18,40.53,0.73,23.0,26.19637379485947,-0.5148847764042239,0,0,0,1
6,NamingWITHinterference.jpg,4,56,142.86,8.0,-0.32,269.6074182955654,0.007418261545978595,0,0,0,1
6,NamingWITHinterference.jpg,4,20,46.85,0.94,-11.5,32.021399094980204,0.2654303566489213,0,0,0,1
6,NamingWITHinterference.jpg,4,16,37.27,0.6,173.35,20.14000993048412,-2.9870558227172843,0,0,1,0
6,NamingWITHinterference.jpg,4,26,70.09,1.82,-3.14,61.6644143732834,0.07304056530311932,0,0,0,1
6,NamingWITHinterference.jpg,4,50,101.93,5.1,0.45,174.8092674888834,-0.010297118885331259,0,0,0,1
6,NamingWITHinterference.jpg,4,50,125.22,6.26,-179.07,214.14941045914654,3.120110671420833,0,0,1,0
6,NamingWITHinterference.jpg,4,50,136.37,6.82,-0.93,233.55352705536262,0.021410004266300624,0,0,0,1
6,NamingWITHinterference.jpg,4,86,233.63,20.09,-171.6,703.7694864087247,2.9485721529088944,0,0,1,0
6,NamingWITHinterference.jpg,4,32,76.93,2.46,-169.63,87.46061970967277,2.9038240707345704,0,0,1,0
6,NamingWITHinterference.jpg,4,50,157.08,7.85,-0.84,272.5515364110061,0.019447089353217047,0,0,0,1
6,NamingWITHinterference.jpg,4,22,47.96,1.06,-173.59,36.106093668520835,2.9914701675740285,0,0,1,0
6,NamingWITHinterference.jpg,4,52,151.62,7.88,-1.06,268.8834877786288,0.024920435192853037,0,0,0,1
6,NamingWITHinterference.jpg,4,20,46.62,0.93,-10.64,32.18462365788973,0.24799297200798578,0,0,0,1
6,NamingWITHinterference.jpg,4,16,37.77,0.6,-174.22,20.690335908341357,3.005847264379174,0,0,1,0
6,NamingWITHinterference.jpg,4,56,146.0,8.18,-2.2,283.8756946270674,0.05145366252438549,0,0,0,1
6,NamingWITHinterference.jpg,4,16,33.99,0.54,159.03,20.08033864256287,-2.671263629536516,0,0,1,0
6,NamingWITHinterference.jpg,4,308,13.69,4.22,113.16,188.38611944620556,-1.8826428907763628,1,0,0,0
6,NamingWITHinterference.jpg,4,68,201.55,13.71,161.08,488.59374740166294,-2.7144739431302702,0,0,1,0
6,NamingWITHinterference.jpg,4,60,176.14,10.57,-17.06,369.8950391665182,0.387283722010979,0,0,0,1
6,NamingWITHinterference.jpg,4,52,131.17,6.82,-179.63,230.20868793336183,3.1329047748745205,0,0,1,0
6,NamingWITHinterference.jpg,4,46,74.71,3.44,77.32,151.80622516879865,-1.404023219360112,1,0,0,0
6,NamingWITHinterference.jpg,4,46,83.09,3.82,155.16,136.5405800485702,-2.588738170628947,0,0,1,0
1,NamingWITHinterference.jpg,1,54,150.4,8.12,173.8,265.10865696917557,-2.998522015826565,0,0,1,0
1,NamingWITHinterference.jpg,1,50,117.24,5.86,152.95,210.14818581182186,-2.553985985088185,0,0,1,0
1,NamingWITHinterference.jpg,1,30,76.64,2.3,161.2,82.081971223893,-2.729182211992406,0,0,1,0
1,NamingWITHinterference.jpg,1,22,51.53,1.13,-9.47,39.67782756149837,0.21074128254199037,0,0,0,1
1,NamingWITHinterference.jpg,1,32,75.79,2.43,1.34,82.83773294821631,-0.030184066694599904,0,0,0,1
1,NamingWITHinterference.jpg,1,30,79.8,2.39,2.9,80.27515182171881,-0.0660709811850368,0,0,0,1
1,NamingWITHinterference.jpg,1,30,80.71,2.42,-0.11,79.900250312499,0.0025031236832449223,0,0,0,1
1,NamingWITHinterference.jpg,1,30,66.32,1.99,2.53,65.01115288933127,-0.05848484449094,0,0,0,1
1,NamingWITHinterference.jpg,1,34,90.37,3.07,0.0,99.69999999999999,0.0,0,0,0,1
1,NamingWITHinterference.jpg,1,28,94.89,2.66,1.25,85.83641418419116,-0.029129287457360018,0,0,0,1
1,NamingWITHinterference.jpg,1,28,72.43,2.03,-0.46,65.50374035121963,0.010686616064922473,0,0,0,1
1,NamingWITHinterference.jpg,1,36,85.7,3.09,-0.9,100.12202554882718,0.020975944034022646,0,0,0,1
1,NamingWITHinterference.jpg,1,34,93.04,3.16,177.31,102.89922254322424,-3.079355705861472,0,0,1,0
1,NamingWITHinterference.jpg,1,52,133.31,6.93,179.73,224.6043632701733,-3.1353594306667243,0,0,1,0
1,NamingWITHinterference.jpg,1,32,82.25,2.63,0.91,85.41896744868785,-0.02107416299651476,0,0,0,1
1,NamingWITHinterference.jpg,1,38,94.93,3.61,177.46,117.50276592489219,-3.0828368308740703,0,0,1,0
1,NamingWITHinterference.jpg,1,34,75.26,2.56,-178.4,83.9572510269363,3.1046607055872624,0,0,1,0
1,NamingWITHinterference.jpg,1,26,62.93,1.64,-179.28,54.40744434358223,3.1250500451130723,0,0,1,0
1,NamingWITHinterference.jpg,1,32,75.34,2.41,-179.57,81.00395052094682,3.131716431500565,0,0,1,0
1,NamingWITHinterference.jpg,1,26,63.37,1.65,1.82,55.547637213476506,-0.0414177421091968,0,0,0,1
1,NamingWITHinterference.jpg,1,34,86.84,2.95,2.94,98.12221970583424,-0.06731387579270505,0,0,0,1
1,NamingWITHinterference.jpg,1,28,62.02,1.74,-173.55,57.8281073527398,2.994070811154946,0,0,1,0
1,NamingWITHinterference.jpg,1,30,73.84,2.22,-179.76,74.10107961426739,3.136194595360534,0,0,1,0
1,NamingWITHinterference.jpg,1,34,88.75,3.02,2.38,100.85008676248128,-0.0545634634413268,0,0,0,1
1,NamingWITHinterference.jpg,1,38,97.82,3.72,-179.97,124.90004003201922,3.1407920132484604,0,0,1,0
1,NamingWITHinterference.jpg,1,36,96.57,3.48,2.78,116.73478487580299,-0.06343409232317825,0,0,0,1
1,NamingWITHinterference.jpg,1,30,75.28,2.26,1.05,74.42177100822042,-0.02418882965883648,0,0,0,1
1,NamingWITHinterference.jpg,1,38,84.32,3.2,1.78,104.48851611540856,-0.04116447243754005,0,0,0,1
1,NamingWITHinterference.jpg,1,28,63.03,1.76,-177.67,57.4836498493267,3.0876381015705983,0,0,1,0
1,NamingWITHinterference.jpg,1,36,82.69,2.98,0.18,96.90082558987827,-0.004127943529498317,0,0,0,1
1,NamingWITHinterference.jpg,1,50,124.49,6.22,-178.87,203.56900549936373,3.1155543137645294,0,0,1,0
1,NamingWITHinterference.jpg,1,26,60.08,1.56,176.72,51.846889974230905,-3.0663000511818024,0,0,1,0
1,NamingWITHinterference.jpg,1,34,88.54,3.01,3.07,99.44666912471226,-0.07044774297389089,0,0,0,1
1,NamingWITHinterference.jpg,1,30,80.46,2.41,0.77,78.81243556698398,-0.017764628493522693,0,0,0,1
1,NamingWITHinterference.jpg,1,32,84.41,2.7,0.94,87.52062614035626,-0.02171087384370996,0,0,0,1
1,NamingWITHinterference.jpg,1,26,60.75,1.58,179.92,51.100097847264465,-3.1396357089254967,0,0,1,0
1,NamingWITHinterference.jpg,1,34,92.17,3.13,-179.41,102.00960739067668,3.1278680252071323,0,0,1,0
1,NamingWITHinterference.jpg,1,44,127.9,5.63,-0.14,182.90098414169347,0.0032804693696150524,0,0,0,1
1,NamingWITHinterference.jpg,1,32,77.17,2.47,2.64,79.95029706011111,-0.06132651114036513,0,0,0,1
1,NamingWITHinterference.jpg,1,36,83.3,3.0,-0.67,97.01159724486553,0.015462685059585457,0,0,0,1
1,NamingWITHinterference.jpg,1,30,78.58,2.36,-4.52,76.91716323422231,0.10419643526263381,0,0,0,1
1,NamingWITHinterference.jpg,1,42,106.9,4.49,175.68,146.23067393676334,-3.041583772478117,0,0,1,0
1,NamingWITHinterference.jpg,1,32,70.63,2.26,-1.65,73.2535323380382,0.03823272643560174,0,0,0,1
1,NamingWITHinterference.jpg,1,40,107.81,4.31,-3.87,141.2630524942739,0.08931399299322221,0,0,0,1
1,NamingWITHinterference.jpg,1,34,91.07,3.1,174.79,102.03200478281319,-3.0217355620921897,0,0,1,0
1,NamingWITHinterference.jpg,1,32,73.95,2.37,-179.05,76.91878834199103,3.1194896217383845,0,0,1,0
1,NamingWITHinterference.jpg,1,28,63.23,1.77,175.8,57.572997142757885,-3.0441707999449625,0,0,1,0
1,NamingWITHinterference.jpg,1,46,126.5,5.82,-2.45,190.40653875326868,0.05675119934079123,0,0,0,1
1,NamingWITHinterference.jpg,1,24,54.23,1.3,-8.33,43.28383069923456,0.1905991080870776,0,0,0,1
1,NamingWITHinterference.jpg,1,82,243.41,19.96,-172.0,669.265776803207,2.959493948685363,0,0,1,0
1,NamingWITHinterference.jpg,1,26,64.3,1.67,-176.02,56.43093123456318,3.0510932027746436,0,0,1,0
1,NamingWITHinterference.jpg,1,36,92.12,3.32,3.9,111.4406119868336,-0.08895382012581259,0,0,0,1
1,NamingWITHinterference.jpg,1,36,106.4,3.83,1.03,126.03570922560003,-0.023805026185069942,0,0,0,1
1,NamingWITHinterference.jpg,1,36,78.51,2.83,2.91,91.8095855561934,-0.06758250917493125,0,0,0,1
1,NamingWITHinterference.jpg,1,18,38.1,0.69,-170.26,22.463525992150064,2.91712947029096,0,0,1,0
1,NamingWITHinterference.jpg,1,40,108.53,4.34,-177.56,141.6261275330227,3.0850758187571774,0,0,1,0
1,NamingWITHinterference.jpg,1,22,46.22,1.02,-179.48,33.50238797459071,3.129652922479481,0,0,1,0
1,NamingWITHinterference.jpg,1,44,110.49,4.86,2.67,159.1021055800331,-0.0616346809321707,0,0,0,1
1,NamingWITHinterference.jpg,1,38,89.51,3.4,1.33,110.05253291042419,-0.03089925332196352,0,0,0,1
1,NamingWITHinterference.jpg,1,32,67.73,2.17,-178.9,70.12310603502958,3.1159206913524473,0,0,1,0
1,NamingWITHinterference.jpg,1,46,120.33,5.54,1.27,179.37831530037298,-0.02955079291489146,0,0,0,1
1,NamingWITHinterference.jpg,1,28,58.38,1.63,-4.23,53.15496213901387,0.09798389182385694,0,0,0,1
1,NamingWITHinterference.jpg,1,28,68.18,1.91,-3.82,62.343083016482296,0.08833633634307486,0,0,0,1
1,NamingWITHinterference.jpg,1,30,70.72,2.12,177.75,69.0938492197388,-3.0894660045441475,0,0,1,0
1,NamingWITHinterference.jpg,1,62,191.45,11.87,179.02,387.0000645994778,-3.118851679258569,0,0,1,0
1,NamingWITHinterference.jpg,1,158,42.56,6.72,-1.83,219.29728680492147,0.04242090724409421,0,0,0,1
1,NamingWITHinterference.jpg,1,66,219.66,14.5,163.18,499.22673205668787,-2.7647687475568814,0,0,1,0
1,NamingWITHinterference.jpg,1,22,45.97,1.01,78.81,44.818857638275446,-1.4184862689548923,1,0,0,0
1,NamingWITHinterference.jpg,1,30,77.94,2.34,8.59,80.8006188095116,-0.19302665560815532,0,0,0,1
1,NamingWITHinterference.jpg,1,28,61.59,1.72,-177.23,59.11590310567876,3.0789628063488945,0,0,1,0
1,NamingWITHinterference.jpg,1,130,5.17,0.67,-179.24,23.40341855370707,3.124500301192077,0,0,1,0
1,NamingWITHinterference.jpg,1,24,67.75,1.63,4.99,56.15451896330339,-0.11242713083019033,0,0,0,1
1,NamingWITHinterference.jpg,1,44,131.0,5.76,0.52,192.81371839161238,-0.01192889472731243,0,0,0,1
1,NamingWITHinterference.jpg,1,108,3.35,0.36,95.81,15.64608577248635,-1.647568218064674,0,0,0,0
1,NamingWITHinterference.jpg,1,16,36.71,0.59,-3.6,19.266551326067663,0.08314123188844098,0,0,0,1
1,NamingWITHinterference.jpg,1,20,39.15,0.78,174.43,25.81181899828058,-3.013393372358495,0,0,1,0
1,NamingWITHinterference.jpg,1,52,146.27,7.61,0.28,247.20517793929807,-0.006472401527295495,0,0,0,1
1,NamingWITHinterference.jpg,1,128,51.86,6.64,-179.18,215.4390168934123,3.122560597159073,0,0,1,0
1,NamingWITHinterference.jpg,1,46,141.59,6.51,1.61,211.7474202912517,-0.037317261518992347,0,0,0,1
1,NamingWITHinterference.jpg,1,48,146.71,7.04,-1.85,228.61014850614131,0.042880878352754365,0,0,0,1
1,NamingWITHinterference.jpg,1,114,2.94,0.34,-9.92,11.085576214162213,0.22747498047282863,0,0,0,0
1,NamingWITHinterference.jpg,1,44,124.82,5.49,177.34,178.63899350365804,-3.0799769721312646,0,0,1,0
1,NamingWITHinterference.jpg,1,46,133.13,6.12,-2.17,199.45084607491634,0.05015869616994009,0,0,0,1
1,NamingWITHinterference.jpg,1,204,101.12,20.63,-171.0,694.9338529673166,2.937424041585204,0,0,1,0
1,NamingWITHinterference.jpg,1,26,56.85,1.48,-166.02,51.67475205552515,2.830857565503507,0,0,1,0
1,NamingWITHinterference.jpg,1,118,56.42,6.66,1.55,224.73889294022962,-0.03515914735311134,0,0,0,1
1,NamingWITHinterference.jpg,1,124,6.09,0.76,57.87,30.684360837403833,-1.1260968871127075,1,0,0,0
1,NamingWITHinterference.jpg,1,28,66.0,1.85,1.65,60.44377552734439,-0.03806108053375156,0,0,0,1
1,NamingWITHinterference.jpg,1,128,25.43,3.25,7.14,106.23464594942645,-0.16452967408916813,0,0,0,1
1,NamingWITHinterference.jpg,1,32,92.25,2.95,-175.12,95.91000990511888,3.0287477559980376,0,0,1,0
1,NamingWITHinterference.jpg,1,46,138.85,6.39,1.08,206.9653352617293,-0.025127624608816828,0,0,0,1
1,NamingWITHinterference.jpg,1,136,4.13,0.56,142.16,20.579844508644914,-2.339014050177041,0,0,1,0
1,NamingWITHinterference.jpg,1,144,1.94,0.28,73.85,11.76860229593982,-1.356735643231075,0,0,0,0
1,NamingWITHinterference.jpg,1,20,37.92,0.76,2.47,24.440130932546147,-0.05731420910604133,0,0,0,1
1,NamingWITHinterference.jpg,1,48,136.88,6.57,-1.22,212.58468900652275,0.028227794346317402,0,0,0,1
1,NamingWITHinterference.jpg,1,122,50.03,6.1,174.09,198.54442827740098,-3.0051802651231756,0,0,1,0
1,NamingWITHinterference.jpg,1,46,133.86,6.16,-3.18,200.04084582904562,0.07355129048853973,0,0,0,1
1,NamingWITHinterference.jpg,1,156,1.86,0.29,115.6,12.020815280171327,-1.9188565984444625,0,0,0,0
1,NamingWITHinterference.jpg,1,84,252.32,21.19,-170.45,714.8412760886154,2.924744508374183,0,0,1,0
1,NamingWITHinterference.jpg,1,168,9.88,1.66,-177.36,57.2011363523488,3.082118218945618,0,0,1,0
1,NamingWITHinterference.jpg,1,22,51.9,1.14,13.6,40.23133107417651,-0.30288486837497136,0,0,0,1
1,NamingWITHinterference.jpg,1,144,44.09,6.35,4.82,214.789431769815,-0.1096289439013521,0,0,0,1
1,NamingWITHinterference.jpg,1,142,3.39,0.48,74.61,20.632013958894063,-1.3657963507913229,0,0,0,0
1,NamingWITHinterference.jpg,1,18,40.38,0.73,-17.29,24.661711213944585,0.39104815527031045,0,0,0,1
1,NamingWITHinterference.jpg,1,48,152.44,7.32,0.0,237.8,0.0,0,0,0,1
1,NamingWITHinterference.jpg,1,18,37.96,0.68,171.04,22.280035906613744,-2.9336341063368603,0,0,1,0
1,NamingWITHinterference.jpg,1,56,147.77,8.28,-1.37,269.8370804763496,0.03187648110441038,0,0,0,1
1,NamingWITHinterference.jpg,1,124,4.97,0.62,70.42,26.19790067925294,-1.3082268857035875,1,0,0,0
1,NamingWITHinterference.jpg,1,20,42.49,0.85,-165.27,28.589508565206216,2.8065685425089772,0,0,1,0
1,NamingWITHinterference.jpg,1,88,260.89,22.96,-168.81,789.8460419600772,2.8880774252218977,0,0,1,0
1,NamingWITHinterference.jpg,1,164,4.61,0.76,44.31,30.688923083093044,-0.9031799459566449,0,0,0,1
1,NamingWITHinterference.jpg,1,18,46.37,0.83,-167.31,29.904013108611355,2.856862215067082,0,0,1,0
1,NamingWITHinterference.jpg,1,50,152.05,7.6,3.62,261.9005345546282,-0.08295097917170799,0,0,0,1
1,NamingWITHinterference.jpg,1,170,3.03,0.52,89.67,22.900218339570454,-1.5664295423244894,1,0,0,0
1,NamingWITHinterference.jpg,1,54,162.03,8.75,-0.37,288.3108391996388,0.00867130537659309,0,0,0,1
1,NamingWITHinterference.jpg,1,22,55.77,1.23,-179.68,40.00112498418014,3.1340927942100456,0,0,1,0
1,NamingWITHinterference.jpg,1,32,78.47,2.51,-3.89,82.14310683191871,0.09143140694185606,0,0,0,1
1,NamingWITHinterference.jpg,1,46,128.92,5.93,0.59,195.4186531526609,-0.013816930301978461,0,0,0,1
1,NamingWITHinterference.jpg,1,158,4.24,0.67,63.02,28.35947813342129,-1.206660458314156,1,0,0,0
1,NamingWITHinterference.jpg,1,64,219.38,14.04,172.16,467.40169019805643,-2.959806400783614,0,0,1,0
1,NamingWITHinterference.jpg,1,28,63.39,1.78,-138.94,67.64983370267807,2.2808655993640055,0,0,1,0
1,NamingWITHinterference.jpg,1,46,120.39,5.54,58.78,226.88818832191336,-1.1436216879994758,1,0,0,0
1,NamingWITHinterference.jpg,1,24,65.34,1.57,-159.7,53.264340791940676,2.684661988070732,0,0,1,0
1,NamingWITHinterference.jpg,1,22,41.3,0.91,-145.43,33.19653596386224,2.400940721646961,0,0,1,0
1,NamingWITHinterference.jpg,1,50,126.92,6.35,1.42,206.61193092365212,-0.03291788712521005,0,0,0,1
1,NamingWITHinterference.jpg,1,44,107.88,4.75,-176.82,154.22191802723762,3.0676057163294566,0,0,1,0
1,NamingWITHinterference.jpg,1,24,69.13,1.66,175.95,54.439415867549485,-3.0477729565162006,0,0,1,0
1,NamingWITHinterference.jpg,1,52,147.34,7.66,-4.81,250.06131248155916,0.11180542769986512,0,0,0,1
1,NamingWITHinterference.jpg,1,52,138.46,7.2,176.22,235.10423220350592,-3.053859437022509,0,0,1,0
1,NamingWITHinterference.jpg,1,18,33.54,0.6,134.42,23.380547470065743,-2.207454086472865,1,0,0,0
1,NamingWITHinterference.jpg,1,30,70.4,2.11,102.47,90.94553315034223,-1.736487303505603,1,0,0,0
1,NamingWITHinterference.jpg,1,116,30.42,3.53,107.75,150.44829676669656,-1.809004176092459,1,0,0,0
1,NamingWITHOUTinterference.jpg,2,48,152.6,7.32,176.12,241.7579161061743,-3.0525430709552954,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,38,92.09,3.5,175.77,119.54480331658085,-3.0460857882906676,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,24,61.49,1.48,-178.09,51.44706016868214,3.0988172055795014,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,32,83.04,2.66,4.95,92.1661543084011,-0.11089685692296321,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,30,87.51,2.63,0.4,88.60361166453659,-0.009029099999729567,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,30,75.84,2.28,1.1,75.3239669693518,-0.02522705082301234,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,30,71.76,2.15,0.43,70.50347509165772,-0.009928751742168524,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,32,80.08,2.56,2.08,83.19621385616057,-0.0480976535717472,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,34,85.73,2.91,-0.59,94.00898893191012,0.013828905626277723,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,32,75.0,2.4,-0.5,77.40523238128026,0.011627382956383948,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,40,91.78,3.67,-1.56,118.97772900841566,0.036149090150078576,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,40,94.99,3.8,-4.81,124.7655401142479,0.11083424365390182,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,36,90.46,3.26,176.35,106.97925032453726,-3.057364634363348,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,26,58.91,1.53,174.87,49.85037612696618,-3.022960413190026,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,70,216.12,15.13,-167.14,506.0488711577173,2.8487162927496,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,24,67.96,1.63,180.0,54.80000000000001,3.141592653589793,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,38,121.74,4.63,2.22,153.8977907573725,-0.0507047126707958,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,54,147.01,7.94,1.59,258.0749116051384,-0.0368193357022361,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,26,55.61,1.45,-179.45,46.70385423067356,3.1287453947198856,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,48,132.79,6.37,-0.63,206.52179061784256,0.014526823091728478,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,30,70.38,2.11,-3.65,69.04404391401182,0.0841034639705862,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,58,177.7,10.31,175.9,335.609967074877,-3.0466974468161676,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,66,195.58,12.91,161.03,446.50416571405015,-2.718320043985616,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,16,36.59,0.59,122.5,24.552189311749775,-2.030800964661823,1,0,0,0
1,NamingWITHOUTinterference.jpg,2,30,69.67,2.09,2.9,71.85387950556323,-0.06545725884492583,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,28,66.62,1.87,177.3,64.21853315048546,-3.0808251291254964,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,200,2.09,0.42,-74.79,18.396738841436,1.362740190003871,0,0,0,0
1,NamingWITHOUTinterference.jpg,2,28,57.18,1.6,2.49,55.18713618226626,-0.05620209342994808,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,122,2.08,0.25,75.97,11.10045044131092,-1.3804677871029898,0,0,0,0
1,NamingWITHOUTinterference.jpg,2,46,135.54,6.24,-1.53,208.92757118197684,0.034947451478486734,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,202,35.73,7.22,0.79,233.83953900057188,-0.018389714551366242,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,52,150.85,7.84,-2.54,254.7420067440782,0.05891718367879977,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,138,159.2,21.97,-170.9,742.4263532499368,2.9354005962902514,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,140,3.64,0.51,128.79,20.754758490524548,-2.1293956421384586,1,0,0,0
1,NamingWITHOUTinterference.jpg,2,42,145.77,6.12,-0.81,206.33499460828259,0.018417694243491198,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,136,9.72,1.32,8.78,43.577287662267416,-0.20099590432933837,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,22,47.98,1.06,7.06,34.65544690232691,-0.1623023852907027,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,46,129.52,5.96,1.05,192.7573085514529,-0.02438540917271847,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,130,6.88,0.89,28.22,31.107876816009192,-0.6209968699991165,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,40,102.16,4.09,-5.83,132.10469333070643,0.13515269695685198,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,34,88.66,3.01,-2.83,97.90939689325016,0.06541319452241463,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,112,4.07,0.46,38.77,16.90709910067364,-0.8146784957432236,0,0,0,0
1,NamingWITHOUTinterference.jpg,2,18,39.31,0.71,-174.55,23.18210516756405,3.016167568493753,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,84,245.58,20.63,-168.73,697.3281365325797,2.886144807749664,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,140,7.94,1.11,164.81,39.311703092081885,-2.8045576901610136,0,0,1,0
1,NamingWITHOUTinterference.jpg,2,52,133.65,6.95,2.91,235.81656006311349,-0.06620146045526032,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,142,6.77,0.96,40.23,36.19129729644961,-0.8420888215410544,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,48,151.37,7.27,-2.4,236.6683967072917,0.05580319749710442,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,50,143.1,7.16,-0.07,232.90034349480894,0.0017174736226042832,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,122,11.04,1.35,28.84,47.88454865611668,-0.629717520608993,0,0,0,1
1,NamingWITHOUTinterference.jpg,2,84,280.81,23.59,-169.0,811.2171719089778,2.8920994159379894,0,0,1,0
