experiment,image,item,Trial_Index_,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_ANGLE,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_INDEX,CURRENT_SAC_END_INTEREST_AREAS,CURRENT_SAC_END_INTEREST_AREA_ID,EYE_USED,CURRENT_SAC_BLINK_DURATION,CURRENT_SAC_BLINK_END,CURRENT_SAC_BLINK_START
6,ReadingWITHinterference.jpg,21,1,635.1,508.9,652.3,502.9,14.46,0.6,37.63,RIGHT,16,68,[ 11],11,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,654.8,501.4,923.9,505.6,-0.66,9.02,173.38,RIGHT,52,69,[ 15],15,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,907.0,495.4,153.9,617.2,-173.05,24.36,270.62,LEFT,90,70,[ 4],4,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,170.2,623.0,132.9,631.8,-169.82,1.17,53.33,LEFT,22,71,[ 4],4,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,131.6,641.1,391.3,654.8,-2.26,8.24,164.76,RIGHT,50,72,[ 8],8,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,367.9,653.4,410.7,626.4,24.99,1.55,64.4,RIGHT,24,73,[ 8],8,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,412.6,622.4,657.8,624.7,-0.4,8.15,162.93,RIGHT,50,74,[ 12],12,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,653.0,631.5,674.6,639.1,-14.4,0.75,41.51,RIGHT,18,75,[ 12],12,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,666.7,641.5,949.6,634.3,1.07,9.35,167.03,RIGHT,56,76,[ 16],16,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,924.3,646.9,897.0,585.0,120.79,1.76,4.72,UP,372,77,[ 16],16,RIGHT,256,26356,26102
6,ReadingWITHinterference.jpg,21,1,875.5,635.3,599.0,596.2,174.06,9.3,154.96,LEFT,60,78,[ 12],12,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,603.0,626.1,423.6,329.9,129.23,9.58,165.23,UP,58,79,[ 6],6,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,429.2,315.0,409.9,298.7,147.45,0.77,38.74,LEFT,20,80,[ 6],6,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,383.6,340.0,571.0,456.0,-24.91,7.02,134.93,RIGHT,52,81,[ 11],11,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,551.8,462.3,495.2,380.3,132.76,2.85,88.92,UP,32,82,[ 6],6,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,476.1,378.3,314.7,209.8,141.7,6.94,144.5,LEFT,48,83,[ 6],6,RIGHT,.,.,.
6,ReadingWITHinterference.jpg,21,1,311.5,228.2,471.9,257.0,-7.75,5.47,113.93,RIGHT,48,84,[ 6],6,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,419.3,249.5,382.1,219.8,148.83,1.47,49.04,LEFT,30,1,[ 6],6,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,382.8,192.0,318.4,167.7,163.96,2.25,74.96,LEFT,30,2,[ 5],5,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,308.1,187.8,296.9,101.6,99.61,2.22,14.83,UP,150,3,[ 5],5,RIGHT,48,746,700
6,ReadingWITHOUTinterference.jpg,22,2,287.6,139.6,346.4,140.5,-0.67,1.94,74.77,RIGHT,26,4,[ 5],5,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,346.7,154.9,315.2,160.3,-172.54,1.06,48.14,LEFT,22,5,[ 5],5,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,300.3,201.7,486.0,60.4,30.05,7.2,37.89,RIGHT,190,6,[ 5],5,RIGHT,88,2154,2068
6,ReadingWITHOUTinterference.jpg,22,2,473.4,179.4,623.8,149.6,8.48,5.2,113.02,RIGHT,46,7,[ 9],9,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,613.4,190.5,646.6,180.3,12.98,1.17,53.22,RIGHT,22,8,[ 9],9,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,651.8,193.4,749.1,202.6,-4.06,3.31,92.01,RIGHT,36,9,[ 10],10,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,748.1,191.0,272.8,316.7,-168.66,15.84,226.31,LEFT,70,10,[ 6],6,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,275.5,344.3,428.3,382.3,-10.68,5.08,120.99,RIGHT,42,11,[ 6],6,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,415.0,378.2,714.9,340.8,5.34,10.11,187.18,RIGHT,54,12,[ 10],10,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,693.7,333.7,874.5,342.2,-2.02,6.1,132.64,RIGHT,46,13,[ 14],14,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,853.5,358.6,557.7,341.0,177.45,10.05,173.35,LEFT,58,14,[ 10],10,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,566.9,362.9,523.8,363.6,-179.31,1.49,62.04,LEFT,24,15,[ 10],10,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,518.2,362.6,455.9,360.6,178.62,2.14,82.37,LEFT,26,16,[ 6],6,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,448.2,360.4,256.7,367.0,-178.5,6.41,133.48,LEFT,48,17,[ 6],6,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,266.9,354.0,346.1,326.3,14.93,2.7,84.4,RIGHT,32,18,[ 6],6,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,344.5,325.4,596.0,384.9,-10.09,8.6,159.28,RIGHT,54,19,[ 11],11,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,584.2,403.4,163.1,92.8,150.64,15.92,234.1,LEFT,68,20,[ 1],1,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,175.9,88.9,130.2,63.2,156.28,1.59,61.05,LEFT,26,21,"[ 1, 999]",1,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,121.2,107.5,141.6,102.1,11.75,0.66,36.52,RIGHT,18,22,"[ 1, 999]",1,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,145.1,94.9,321.1,70.5,6.11,5.73,114.57,RIGHT,50,23,[ 5],5,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,310.8,85.3,387.0,70.9,8.19,2.56,75.35,RIGHT,34,24,[ 5],5,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,397.6,41.4,417.1,32.8,18.48,0.69,38.4,RIGHT,18,25,[ 5],5,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,417.0,39.5,654.2,64.1,-4.48,8.08,161.58,RIGHT,50,26,[ 9],9,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,644.3,45.6,878.1,91.8,-8.47,8.05,149.14,RIGHT,54,27,[ 13],13,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,869.8,110.2,144.8,334.8,-166.61,24.28,263.87,LEFT,92,28,[ 2],2,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,153.5,323.2,389.5,280.8,7.86,7.72,160.88,RIGHT,48,29,[ 6],6,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,368.2,304.4,407.0,312.0,-8.42,1.31,59.63,RIGHT,22,30,[ 6],6,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,401.9,314.7,655.7,304.6,1.71,8.61,159.39,RIGHT,54,31,[ 10],10,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,637.5,306.0,903.0,322.6,-2.69,9.01,166.85,RIGHT,54,32,[ 14],14,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,868.5,325.8,879.2,265.5,76.76,1.58,7.3,UP,216,33,[ 14],14,RIGHT,104,10624,10522
6,ReadingWITHOUTinterference.jpg,22,2,880.0,278.0,151.8,483.1,-167.88,24.18,281.18,LEFT,86,34,[ 3],3,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,169.9,470.7,370.9,514.1,-9.3,6.56,142.6,RIGHT,46,35,[ 7],7,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,356.2,482.3,397.5,467.2,15.32,1.42,59.08,RIGHT,24,36,[ 7],7,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,396.0,471.7,643.9,498.1,-4.53,8.34,166.9,RIGHT,50,37,[ 11],11,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,619.3,531.9,913.4,481.4,7.26,9.97,150.99,RIGHT,66,38,[ 15],15,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,900.2,482.7,110.5,618.2,-172.59,25.4,270.23,LEFT,94,39,[ 4],4,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,135.2,610.8,365.7,643.0,-6.0,7.35,153.05,RIGHT,48,40,[ 8],8,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,348.5,656.6,379.1,653.9,3.73,1.0,49.78,RIGHT,20,41,[ 8],8,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,377.7,655.9,654.3,654.3,0.24,9.13,169.05,RIGHT,54,42,[ 12],12,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,649.8,632.1,928.0,635.6,-0.53,9.23,164.78,RIGHT,56,43,[ 16],16,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,905.6,653.1,895.2,574.0,100.09,1.96,8.37,UP,234,44,[ 15],15,RIGHT,102,14784,14684
6,ReadingWITHOUTinterference.jpg,22,2,879.0,643.8,759.7,506.9,139.73,5.23,113.68,LEFT,46,45,[ 11],11,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,752.6,526.1,587.1,381.5,147.03,6.71,139.79,LEFT,48,46,[ 10],10,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,595.1,352.5,533.9,328.3,163.52,2.18,72.73,LEFT,30,47,[ 10],10,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,514.5,308.3,246.8,183.9,160.52,9.48,163.46,LEFT,58,48,[ 1],1,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,248.0,202.2,426.7,254.2,-12.53,6.08,126.7,RIGHT,48,49,[ 6],6,RIGHT,.,.,.
6,ReadingWITHOUTinterference.jpg,22,2,416.3,217.2,489.6,273.0,-29.88,2.88,89.86,RIGHT,32,50,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,453.9,214.3,263.6,191.6,174.8,6.39,118.35,LEFT,54,1,[ 5],5,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,270.2,200.5,114.9,199.5,179.71,4.97,112.95,LEFT,44,2,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,96.2,252.2,199.1,57.2,56.1,5.83,36.9,UP,158,3,[ 1],1,RIGHT,62,892,832
6,NamingWITHOUTinterference.jpg,23,3,187.2,150.8,138.0,155.8,-175.46,1.57,60.36,LEFT,26,4,[ 1],1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,127.6,186.1,100.2,187.6,-177.53,0.86,42.92,LEFT,20,5,[ 1],1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,81.4,207.1,132.0,200.1,6.18,1.69,60.29,RIGHT,28,6,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,133.7,209.6,198.3,227.4,-12.04,2.24,74.64,RIGHT,30,7,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,209.7,215.8,305.0,233.3,-8.02,3.34,98.12,RIGHT,34,8,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,310.1,286.4,352.1,295.4,-9.24,1.5,53.61,RIGHT,28,9,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,377.3,344.0,475.7,120.0,59.78,6.85,34.94,UP,196,10,[ 5],5,RIGHT,66,3958,3894
6,NamingWITHOUTinterference.jpg,23,3,461.3,240.4,510.7,233.3,6.18,1.73,57.81,RIGHT,30,11,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,522.3,203.5,565.9,243.7,-34.76,1.82,16.52,RIGHT,110,12,[ 10],10,RIGHT,12,4672,4662
6,NamingWITHOUTinterference.jpg,23,3,583.2,219.9,669.9,231.2,-5.59,2.97,87.3,RIGHT,34,13,[ 10],10,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,688.0,181.6,732.9,186.6,-4.78,1.53,63.75,RIGHT,24,14,[ 9],9,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,735.2,167.1,821.8,179.1,-5.95,2.9,85.36,RIGHT,34,15,[ 13],13,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,832.6,197.9,957.0,223.5,-8.83,4.24,96.34,RIGHT,44,16,[ 14],14,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,940.1,232.7,594.8,180.5,173.51,11.68,70.37,LEFT,166,17,[ 9],9,RIGHT,60,5966,5908
6,NamingWITHOUTinterference.jpg,23,3,576.0,261.9,311.9,313.6,-171.57,8.81,163.18,LEFT,54,18,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,322.9,302.0,237.9,320.9,-170.34,2.78,81.67,LEFT,34,19,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,238.2,341.7,213.7,333.8,165.99,0.8,39.95,LEFT,20,20,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,203.4,333.1,467.9,279.2,8.88,8.72,37.27,RIGHT,234,21,[ 6],6,RIGHT,134,7448,7316
6,NamingWITHOUTinterference.jpg,23,3,460.5,361.6,277.6,334.9,173.67,6.07,126.53,LEFT,48,22,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,272.5,319.4,251.7,320.1,-178.52,0.67,37.29,LEFT,18,23,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,247.1,342.7,353.4,359.7,-6.97,3.47,86.64,RIGHT,40,24,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,352.3,340.3,426.4,343.2,-1.7,2.45,87.38,RIGHT,28,25,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,434.3,333.0,510.5,347.4,-8.09,2.58,85.95,RIGHT,30,26,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,517.9,343.6,597.4,346.0,-1.29,2.69,89.55,RIGHT,30,27,[ 10],10,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,600.6,400.2,738.4,395.6,1.42,4.67,111.25,RIGHT,42,28,[ 11],11,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,733.4,367.5,785.1,393.9,-20.86,1.87,72.01,RIGHT,26,29,[ 15],15,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,785.4,404.5,919.1,281.4,34.65,5.45,24.13,RIGHT,226,30,[ 14],14,RIGHT,112,10000,9890
6,NamingWITHOUTinterference.jpg,23,3,899.7,325.2,872.8,331.9,-169.4,0.92,41.81,LEFT,22,31,[ 14],14,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,862.9,363.8,795.2,720.3,-104.45,9.0,166.68,DOWN,54,32,[ 16],16,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,805.0,724.2,472.0,161.7,128.65,17.65,78.81,UP,224,33,[ 5],5,RIGHT,94,11162,11070
6,NamingWITHOUTinterference.jpg,23,3,468.6,201.8,265.7,315.6,-156.85,7.24,144.71,LEFT,50,34,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,275.9,314.7,223.0,308.0,174.43,1.7,65.31,LEFT,26,35,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,210.3,356.8,257.7,356.2,0.56,1.5,62.7,RIGHT,24,36,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,258.4,344.0,372.5,330.0,5.35,3.71,103.19,RIGHT,36,37,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,365.0,340.2,214.4,239.7,152.89,5.47,124.23,LEFT,44,38,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,196.9,248.7,173.6,190.5,117.2,1.61,61.84,UP,26,39,[ 1],1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,176.8,163.9,108.9,40.2,124.89,3.69,102.55,UP,36,40,"[ 1, 999]",1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,103.8,72.6,122.0,77.8,-12.73,0.58,36.05,RIGHT,16,41,"[ 1, 999]",1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,128.6,67.7,187.2,56.5,8.54,1.86,71.45,RIGHT,26,42,[ 1],1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,184.8,34.6,147.1,31.7,176.56,1.19,54.16,LEFT,22,43,[ 1],1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,138.4,38.1,113.5,38.7,-178.91,0.77,38.73,LEFT,20,44,"[ 1, 999]",1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,116.5,42.8,160.1,30.9,12.08,1.4,63.43,RIGHT,22,45,[ 1],1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,162.0,37.8,398.2,70.4,-6.07,7.72,160.93,RIGHT,48,46,[ 5],5,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,373.5,54.4,430.9,63.8,-7.09,1.94,74.53,RIGHT,26,47,[ 5],5,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,439.6,59.6,617.5,58.9,0.17,6.05,131.54,RIGHT,46,48,[ 9],9,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,614.6,31.5,635.0,44.3,-25.26,0.77,42.62,RIGHT,18,49,[ 9],9,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,635.9,56.9,868.6,158.7,-18.26,8.28,159.2,RIGHT,52,50,[ 13],13,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,844.6,179.8,850.7,211.4,-75.61,0.82,45.83,DOWN,18,51,[ 14],14,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,848.0,210.8,853.8,242.4,-76.31,0.83,46.15,DOWN,18,52,[ 14],14,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,864.4,228.6,128.2,196.2,178.06,23.76,68.68,LEFT,346,53,[ 2],2,RIGHT,266,19432,19168
6,NamingWITHOUTinterference.jpg,23,3,118.1,114.0,102.6,187.8,-104.9,1.85,61.64,DOWN,30,54,[ 1],1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,93.0,300.6,367.0,331.1,-4.92,8.68,139.93,RIGHT,62,55,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,374.7,300.3,652.6,282.3,2.79,9.32,179.25,RIGHT,52,56,[ 10],10,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,622.5,321.0,645.9,225.5,71.87,2.55,15.2,UP,168,57,[ 10],10,RIGHT,58,21100,21044
6,NamingWITHOUTinterference.jpg,23,3,630.2,313.3,908.1,258.8,8.38,9.47,175.44,RIGHT,54,58,[ 14],14,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,886.6,308.3,856.5,293.2,159.33,1.08,49.15,LEFT,22,59,[ 14],14,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,851.1,305.2,169.3,477.1,-169.12,22.4,243.44,LEFT,92,60,[ 3],3,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,157.6,518.9,123.4,513.3,172.79,1.06,52.87,LEFT,20,61,[ 3],3,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,108.2,510.6,364.4,528.7,-3.09,8.07,161.37,RIGHT,50,62,[ 7],7,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,367.7,507.3,650.2,507.6,-0.05,9.39,173.8,RIGHT,54,63,[ 11],11,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,633.1,469.1,918.3,507.2,-5.67,9.62,171.74,RIGHT,56,64,[ 15],15,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,893.0,497.2,877.0,492.9,168.68,0.54,34.05,LEFT,16,65,[ 15],15,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,863.3,525.6,135.9,634.8,-173.54,23.46,266.63,LEFT,88,66,[ 4],4,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,150.6,619.5,103.9,610.5,171.55,1.44,60.07,LEFT,24,67,[ 4],4,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,72.3,634.2,103.3,543.0,66.37,2.35,13.36,UP,176,68,[ 3],3,RIGHT,84,26450,26368
6,NamingWITHOUTinterference.jpg,23,3,97.4,607.6,363.8,677.1,-11.16,8.55,164.46,RIGHT,52,69,[ 8],8,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,343.3,649.9,361.7,649.1,1.85,0.59,37.18,RIGHT,16,70,[ 8],8,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,364.7,650.0,642.3,659.8,-1.48,9.18,170.0,RIGHT,54,71,[ 12],12,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,637.2,655.0,913.2,658.5,-0.53,9.15,176.05,RIGHT,52,72,[ 16],16,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,887.1,663.5,932.3,568.7,57.13,2.75,13.63,UP,202,73,[ 15],15,RIGHT,102,28918,28818
6,NamingWITHOUTinterference.jpg,23,3,881.5,647.9,454.2,581.7,173.49,14.29,216.49,LEFT,66,74,[ 8],8,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,459.4,569.6,388.9,496.1,142.16,2.97,87.23,LEFT,34,75,[ 7],7,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,380.8,493.0,334.5,502.7,-171.06,1.54,64.35,LEFT,24,76,[ 7],7,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,322.9,519.1,926.5,620.2,-7.12,20.01,263.29,RIGHT,76,77,[ 16],16,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,892.8,672.6,429.3,734.7,-174.4,15.32,196.41,LEFT,78,78,[ 8],8,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,441.9,746.5,518.5,562.5,60.37,5.16,80.57,UP,64,79,[ 11],11,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,505.7,591.8,317.6,172.1,120.78,12.27,197.96,UP,62,80,[ 5],5,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,323.4,188.7,216.0,32.3,131.66,5.31,110.55,UP,48,81,[ 1],1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,206.4,74.4,315.7,32.4,16.55,3.73,19.85,RIGHT,188,82,[ 5],5,RIGHT,64,32074,32012
6,NamingWITHinterference.jpg,24,4,454.4,174.2,204.7,150.8,175.88,8.32,154.02,LEFT,54,1,[ 1],1,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,204.7,156.9,106.4,213.4,-155.7,3.42,95.11,LEFT,36,2,[ 2],2,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,102.3,193.4,108.5,70.7,86.35,3.04,19.24,UP,158,3,"[ 1, 999]",1,RIGHT,62,1192,1132
6,NamingWITHinterference.jpg,24,4,101.3,148.5,184.0,161.5,-7.06,2.63,94.03,RIGHT,28,4,[ 1],1,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,183.9,174.0,280.1,189.5,-7.12,3.14,92.28,RIGHT,34,5,[ 5],5,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,278.6,214.9,335.8,214.6,0.23,1.88,67.31,RIGHT,28,6,[ 6],6,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,342.9,207.8,402.3,205.1,1.98,1.98,70.76,RIGHT,28,7,[ 6],6,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,404.7,197.3,529.7,205.6,-2.88,4.24,101.01,RIGHT,42,8,[ 10],10,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,520.9,230.3,646.6,210.1,6.89,4.36,108.96,RIGHT,40,9,[ 10],10,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,646.7,234.6,678.9,228.1,8.61,1.13,51.4,RIGHT,22,10,[ 10],10,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,687.2,244.9,743.5,245.0,-0.08,1.95,69.82,RIGHT,28,11,[ 10],10,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,745.4,252.6,827.9,286.2,-16.99,2.98,93.12,RIGHT,32,12,[ 14],14,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,829.3,272.4,951.6,269.6,0.99,4.15,21.19,RIGHT,196,13,[ 14],14,RIGHT,80,4060,3982
6,NamingWITHinterference.jpg,24,4,970.8,234.1,325.5,335.7,-173.17,21.48,244.15,LEFT,88,14,[ 6],6,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,315.3,386.1,216.9,383.4,178.8,3.19,88.48,LEFT,36,15,[ 2],2,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,212.2,367.1,190.0,363.6,173.02,0.73,40.47,LEFT,18,16,[ 2],2,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,171.7,412.3,233.8,407.1,3.7,2.01,77.46,RIGHT,26,17,[ 3],3,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,240.4,415.4,282.0,418.7,-3.47,1.36,56.84,RIGHT,24,18,[ 7],7,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,292.5,411.0,372.6,369.8,21.32,2.88,89.87,RIGHT,32,19,[ 6],6,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,385.5,365.3,468.2,402.5,-18.71,2.97,87.35,RIGHT,34,20,[ 7],7,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,473.1,429.9,510.2,433.9,-4.6,1.28,53.2,RIGHT,24,21,[ 7],7,RIGHT,.,.,.
6,NamingWITHinterference.jpg,24,4,510.8,423.3,612.3,310.2,39.84,4.57,17.87,RIGHT,256,22,[ 10],10,RIGHT,138,7804,7668
